query_tokens                                                                     | shape=(1, 32, 768) | params=24,576 | requires_grad=True
language_model.decoder.block.5.layer.2.DenseReluDense.wi_0.weight                | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.5.layer.2.DenseReluDense.wi_1.weight                | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.5.layer.2.DenseReluDense.wo.weight                  | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.5.layer.2.layer_norm.weight                         | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.6.layer.0.SelfAttention.q.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.6.layer.0.SelfAttention.k.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.6.layer.0.SelfAttention.v.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.6.layer.0.SelfAttention.o.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.6.layer.0.layer_norm.weight                         | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.6.layer.1.EncDecAttention.q.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.6.layer.1.EncDecAttention.k.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.6.layer.1.EncDecAttention.v.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.6.layer.1.EncDecAttention.o.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.6.layer.1.layer_norm.weight                         | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.6.layer.2.DenseReluDense.wi_0.weight                | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.6.layer.2.DenseReluDense.wi_1.weight                | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.6.layer.2.DenseReluDense.wo.weight                  | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.6.layer.2.layer_norm.weight                         | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.7.layer.0.SelfAttention.q.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.7.layer.0.SelfAttention.k.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.7.layer.0.SelfAttention.v.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.7.layer.0.SelfAttention.o.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.7.layer.0.layer_norm.weight                         | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.7.layer.1.EncDecAttention.q.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.7.layer.1.EncDecAttention.k.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.7.layer.1.EncDecAttention.v.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.7.layer.1.EncDecAttention.o.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.7.layer.1.layer_norm.weight                         | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.7.layer.2.DenseReluDense.wi_0.weight                | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.7.layer.2.DenseReluDense.wi_1.weight                | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.7.layer.2.DenseReluDense.wo.weight                  | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.7.layer.2.layer_norm.weight                         | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.8.layer.0.SelfAttention.q.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.8.layer.0.SelfAttention.k.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.8.layer.0.SelfAttention.v.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.8.layer.0.SelfAttention.o.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.8.layer.0.layer_norm.weight                         | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.8.layer.1.EncDecAttention.q.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.8.layer.1.EncDecAttention.k.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.8.layer.1.EncDecAttention.v.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.8.layer.1.EncDecAttention.o.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.8.layer.1.layer_norm.weight                         | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.8.layer.2.DenseReluDense.wi_0.weight                | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.8.layer.2.DenseReluDense.wi_1.weight                | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.8.layer.2.DenseReluDense.wo.weight                  | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.8.layer.2.layer_norm.weight                         | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.9.layer.0.SelfAttention.q.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.9.layer.0.SelfAttention.k.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.9.layer.0.SelfAttention.v.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.9.layer.0.SelfAttention.o.weight                    | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.9.layer.0.layer_norm.weight                         | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.9.layer.1.EncDecAttention.q.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.9.layer.1.EncDecAttention.k.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.9.layer.1.EncDecAttention.v.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.9.layer.1.EncDecAttention.o.weight                  | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.9.layer.1.layer_norm.weight                         | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.9.layer.2.DenseReluDense.wi_0.weight                | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.9.layer.2.DenseReluDense.wi_1.weight                | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.9.layer.2.DenseReluDense.wo.weight                  | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.9.layer.2.layer_norm.weight                         | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.10.layer.0.SelfAttention.q.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.10.layer.0.SelfAttention.k.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.10.layer.0.SelfAttention.v.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.10.layer.0.SelfAttention.o.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.10.layer.0.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.10.layer.1.EncDecAttention.q.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.10.layer.1.EncDecAttention.k.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.10.layer.1.EncDecAttention.v.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.10.layer.1.EncDecAttention.o.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.10.layer.1.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.10.layer.2.DenseReluDense.wi_0.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.10.layer.2.DenseReluDense.wi_1.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.10.layer.2.DenseReluDense.wo.weight                 | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.10.layer.2.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.11.layer.0.SelfAttention.q.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.11.layer.0.SelfAttention.k.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.11.layer.0.SelfAttention.v.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.11.layer.0.SelfAttention.o.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.11.layer.0.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.11.layer.1.EncDecAttention.q.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.11.layer.1.EncDecAttention.k.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.11.layer.1.EncDecAttention.v.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.11.layer.1.EncDecAttention.o.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.11.layer.1.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.11.layer.2.DenseReluDense.wi_0.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.11.layer.2.DenseReluDense.wi_1.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.11.layer.2.DenseReluDense.wo.weight                 | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.11.layer.2.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.12.layer.0.SelfAttention.q.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.12.layer.0.SelfAttention.k.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.12.layer.0.SelfAttention.v.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.12.layer.0.SelfAttention.o.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.12.layer.0.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.12.layer.1.EncDecAttention.q.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.12.layer.1.EncDecAttention.k.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.12.layer.1.EncDecAttention.v.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.12.layer.1.EncDecAttention.o.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.12.layer.1.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.12.layer.2.DenseReluDense.wi_0.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.12.layer.2.DenseReluDense.wi_1.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.12.layer.2.DenseReluDense.wo.weight                 | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.12.layer.2.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.13.layer.0.SelfAttention.q.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.13.layer.0.SelfAttention.k.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.13.layer.0.SelfAttention.v.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.13.layer.0.SelfAttention.o.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.13.layer.0.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.13.layer.1.EncDecAttention.q.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.13.layer.1.EncDecAttention.k.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.13.layer.1.EncDecAttention.v.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.13.layer.1.EncDecAttention.o.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.13.layer.1.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.13.layer.2.DenseReluDense.wi_0.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.13.layer.2.DenseReluDense.wi_1.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.13.layer.2.DenseReluDense.wo.weight                 | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.13.layer.2.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.14.layer.0.SelfAttention.q.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.14.layer.0.SelfAttention.k.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.14.layer.0.SelfAttention.v.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.14.layer.0.SelfAttention.o.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.14.layer.0.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.14.layer.1.EncDecAttention.q.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.14.layer.1.EncDecAttention.k.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.14.layer.1.EncDecAttention.v.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.14.layer.1.EncDecAttention.o.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.14.layer.1.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.14.layer.2.DenseReluDense.wi_0.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.14.layer.2.DenseReluDense.wi_1.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.14.layer.2.DenseReluDense.wo.weight                 | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.14.layer.2.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.15.layer.0.SelfAttention.q.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.15.layer.0.SelfAttention.k.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.15.layer.0.SelfAttention.v.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.15.layer.0.SelfAttention.o.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.15.layer.0.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.15.layer.1.EncDecAttention.q.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.15.layer.1.EncDecAttention.k.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.15.layer.1.EncDecAttention.v.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.15.layer.1.EncDecAttention.o.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.15.layer.1.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.15.layer.2.DenseReluDense.wi_0.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.15.layer.2.DenseReluDense.wi_1.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.15.layer.2.DenseReluDense.wo.weight                 | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.15.layer.2.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.16.layer.0.SelfAttention.q.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.16.layer.0.SelfAttention.k.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.16.layer.0.SelfAttention.v.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.16.layer.0.SelfAttention.o.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.16.layer.0.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.16.layer.1.EncDecAttention.q.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.16.layer.1.EncDecAttention.k.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.16.layer.1.EncDecAttention.v.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.16.layer.1.EncDecAttention.o.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.16.layer.1.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.16.layer.2.DenseReluDense.wi_0.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.16.layer.2.DenseReluDense.wi_1.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.16.layer.2.DenseReluDense.wo.weight                 | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.16.layer.2.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.17.layer.0.SelfAttention.q.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.17.layer.0.SelfAttention.k.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.17.layer.0.SelfAttention.v.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.17.layer.0.SelfAttention.o.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.17.layer.0.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.17.layer.1.EncDecAttention.q.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.17.layer.1.EncDecAttention.k.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.17.layer.1.EncDecAttention.v.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.17.layer.1.EncDecAttention.o.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.17.layer.1.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.17.layer.2.DenseReluDense.wi_0.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.17.layer.2.DenseReluDense.wi_1.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.17.layer.2.DenseReluDense.wo.weight                 | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.17.layer.2.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.18.layer.0.SelfAttention.q.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.18.layer.0.SelfAttention.k.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.18.layer.0.SelfAttention.v.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.18.layer.0.SelfAttention.o.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.18.layer.0.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.18.layer.1.EncDecAttention.q.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.18.layer.1.EncDecAttention.k.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.18.layer.1.EncDecAttention.v.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.18.layer.1.EncDecAttention.o.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.18.layer.1.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.18.layer.2.DenseReluDense.wi_0.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.18.layer.2.DenseReluDense.wi_1.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.18.layer.2.DenseReluDense.wo.weight                 | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.18.layer.2.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.19.layer.0.SelfAttention.q.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.19.layer.0.SelfAttention.k.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.19.layer.0.SelfAttention.v.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.19.layer.0.SelfAttention.o.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.19.layer.0.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.19.layer.1.EncDecAttention.q.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.19.layer.1.EncDecAttention.k.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.19.layer.1.EncDecAttention.v.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.19.layer.1.EncDecAttention.o.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.19.layer.1.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.19.layer.2.DenseReluDense.wi_0.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.19.layer.2.DenseReluDense.wi_1.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.19.layer.2.DenseReluDense.wo.weight                 | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.19.layer.2.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.20.layer.0.SelfAttention.q.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.20.layer.0.SelfAttention.k.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.20.layer.0.SelfAttention.v.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.20.layer.0.SelfAttention.o.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.20.layer.0.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.20.layer.1.EncDecAttention.q.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.20.layer.1.EncDecAttention.k.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.20.layer.1.EncDecAttention.v.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.20.layer.1.EncDecAttention.o.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.20.layer.1.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.20.layer.2.DenseReluDense.wi_0.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.20.layer.2.DenseReluDense.wi_1.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.20.layer.2.DenseReluDense.wo.weight                 | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.20.layer.2.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.21.layer.0.SelfAttention.q.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.21.layer.0.SelfAttention.k.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.21.layer.0.SelfAttention.v.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.21.layer.0.SelfAttention.o.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.21.layer.0.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.21.layer.1.EncDecAttention.q.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.21.layer.1.EncDecAttention.k.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.21.layer.1.EncDecAttention.v.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.21.layer.1.EncDecAttention.o.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.21.layer.1.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.21.layer.2.DenseReluDense.wi_0.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.21.layer.2.DenseReluDense.wi_1.weight               | shape=(5120, 2048) | params=10,485,760 | requires_grad=False
language_model.decoder.block.21.layer.2.DenseReluDense.wo.weight                 | shape=(2048, 5120) | params=10,485,760 | requires_grad=False
language_model.decoder.block.21.layer.2.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.22.layer.0.SelfAttention.q.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.22.layer.0.SelfAttention.k.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.22.layer.0.SelfAttention.v.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.22.layer.0.SelfAttention.o.weight                   | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.22.layer.0.layer_norm.weight                        | shape=(2048,) | params=2,048 | requires_grad=False
language_model.decoder.block.22.layer.1.EncDecAttention.q.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
language_model.decoder.block.22.layer.1.EncDecAttention.k.weight                 | shape=(2048, 2048) | params=4,194,304 | requires_grad=False
